Index,Word,Glossary,EnglishGlossary,Type,Character,IPA,Rom,1st check,Remark
1933_Hakka_1,"1,933",(一)雙(鞋),A pair of (shoes),Hakka_1,對,tui53,dui4 ,OK,
1933_Hakka_2,"1,933",(一)雙(鞋),A pair of (shoes),Hakka_2,雙,suŋ13,sung1 ,OK,
1934_Hakka_1,"1,934",(一)條(被子),Classifier forquilt,Hakka_1,番,fɔn13,fon1 ,OK,
1935_Hakka_1,"1,935",頂(蚊帳),Classifier formosquito net,Hakka_1,頂,taŋ31,dang3 ,OK,
1936_Hakka_1,"1,936",(一)把(刀),Classifier for knife,Hakka_1,張,tsʰɔŋ13,cong1 ,OK,
1937_Hakka_1,"1,937",(一)幢(房子),Classifier for building,Hakka_1,間,kan13,gan1 ,OK,
1938_Hakka_1,"1,938",(一)口(井),Classifier for well,Hakka_1,隻,tsak31,zak5 ,OK,
1939_Hakka_1,"1,939",(一)個(箱子),Classifier forbox,Hakka_1,隻,tsak31,zak5 ,OK,
1940_Hakka_1,"1,940",(一)輛(車),Classifier for car,Hakka_1,架,ka53,ga4 ,OK,
1941_Hakka_1,"1,941",(一)隻(船),Classifier for boat,Hakka_1,條,tʰiau11,tiau2 ,OK,
1942_Hakka_1,"1,942",(一)件(事情),"Classifier for thing, matter",Hakka_1,件,kʰiɛn53,kien4 ,唔肯定,上/去聲 variant?
1943_Hakka_1,"1,943",(一)夥(人),A group of (people),Hakka_1,班,pan13,ban1 ,OK,
1944_Hakka_1,"1,944",(一)疊(紙),A pile of (paper),Hakka_1,疊,tʰiap53,tiap6 ,OK,
1945_Hakka_1,"1,945",(一)捧(花生),A handful of (peanuts),Hakka_1,捧,puŋ31,bung3 ,OK,
1946_Hakka_1,"1,946",(一)串(葡萄),A cluster of (grapes),Hakka_1,桍,kʰa31,ka3 ,OK,
1947_Hakka_1,"1,947",(一)口(水),A mouthful of (water),Hakka_1,啖,tʰam53,tam4 ,OK,
1948_Hakka_1,"1,948",(一)瓶(酒),A bottle of (wine),Hakka_1,樽,tsun13,zun1 ,OK,
1949_Hakka_1,"1,949",(一)片(樹葉),Classifier for(a piece of)leaf,Hakka_1,皮,pʰi11,pi2 ,OK,
1950_Hakka_1,"1,950",(一)截(木頭),A block of (wood),Hakka_1,筒,tʰuŋ11,tung2 ,OK,
1951_Hakka_1,"1,951",(一)片(桔子),A piece of (oranges),Hakka_1,緬,miɛn31,mien3 ,OK,
1952_Hakka_1,"1,952",(一)灘(水),A puddle of (water),Hakka_1,灘,pʰiaŋ11,piang2 ,唔肯定,訓讀？
1953_Hakka_1,"1,953",(一)道(痕跡),A piece of (trace),Hakka_1,條,tʰiau11,tiau2 ,OK,
1954_Hakka_1,"1,954",(一)畦(菜地),A piece of (field),Hakka_1,壢,lak53,lak6 ,OK,
1955_Hakka_1,"1,955",(一)丘(田),A piece of (farm land),Hakka_1,塊,kʰai53,kai4 ,OK,
1956_Hakka_1,"1,956",(一)家(人),A family,Hakka_1,家,ka13,ga1 ,OK,
1957_Hakka_1,"1,957",(一)滴(眼淚),A drop of (tear),Hakka_1,點,tiam31,diam3 ,OK,
1958_Hakka_1,"1,958",(一)窩(狗),A brood ofanimals,Hakka_1,竇,tɛu53,deu4 ,OK,
1959_Hakka_1,"1,959",(一)塊(磚),A block of (brick),Hakka_1,隻,tsak31,zak5 ,OK,
1960_Hakka_1,"1,960",(一)陣(雨),A shower of (rain),Hakka_1,陣,tsʰin53,cin4 ,OK,
1961_Hakka_1,"1,961",(一)扇(門),Classifier for door,Hakka_1,隻,tsak31,zak5 ,OK,
1962_Hakka_1,"1,962",(一)隻(碗),Classifier for(bowl,Hakka_1,隻,tsak31,zak5 ,OK,
1963_Hakka_1,"1,963",(一)口(鍋,Classifier for pan,Hakka_1,隻,tsak31,zak5 ,OK,
1964_Hakka_1,"1,964",(一)杆(秤),Steelyard,Hakka_1,把,pa31,ba3 ,OK,
1965_Hakka_1,"1,965",(一)把(大蒜),Abundleof (garlic),Hakka_1,把,pa31,ba3 ,OK,
1966_Hakka_1,"1,966",(一)泡(尿),Classifier for pee,Hakka_1,涿,tuk31,duk5 ,OK,
1967_Hakka_1,"1,967",(一)泡(屎),Classifier for shit,Hakka_1,涿,tuk31,duk5 ,OK,
1968_Hakka_1,"1,968",(一)團(泥),A piece of (mud),Hakka_1,團,tʰɔn11,ton2 ,OK,
1969_Hakka_1,"1,969",(一)株(草),Classifier for grass,Hakka_1,棵,pʰɔ13,po1 ,OK,
1970_Hakka_1,"1,970",(一)堆(沙),A pile of (sand),Hakka_1,堆,tɔi13,doi1 ,OK,
1971_Hakka_1,"1,971",(一)服(藥),A dose of (medicine),Hakka_1,服,fuk53,fuk6 ,OK,
1972_Hakka_1,"1,972",(一)苲(長),The lengthof hand extendedfrom thumb tolastfinger,Hakka_1,拈,ȵiam31,ngiam3 ,OK,
1973_Hakka_1,"1,973",(一)庹(長),The lengthof hand extendedfrom thumb tolastfinger,Hakka_1,拈,ȵiam31,ngiam3 ,OK,
1974_Hakka_1,"1,974",(一)元(錢),Yuan(currency unit),Hakka_1,塊,kʰai53,kai4 ,OK,
1975_Hakka_1,"1,975",(一)角(錢),Ten cents,Hakka_1,毫,hau11,hau2 ,OK,
1976_Hakka_1,"1,976",(一)分(錢),Onecent,Hakka_1,分,fun13,fun1 ,OK,
1977_Hakka_1,"1,977",(打一)頓,Classifier for beating,Hakka_1,身,sin13,sin1 ,OK,
1978_Hakka_1,"1,978",(看一)遍,(read)once,Hakka_1,到,tau53,dau4 ,OK,
1979_Hakka_1,"1,979",(走一)趟,Classifier fora journey,Hakka_1,趟,tʰɔŋ53,tong4 ,OK,
1980_Hakka_1,"1,980",(玩一)次,(play)a round,Hakka_1,到,tau53,dau4 ,OK,
1981_Hakka_1,"1,981",我,I(First personpronoun),Hakka_1,厓,ŋai11,ngai2 ,OK,
1982_Hakka_1,"1,982",你,You (singular),Hakka_1,你,ȵi11,ngi2 ,OK,
1983_Hakka_1,"1,983",他,He,Hakka_1,佢,ki11,gi2 ,OK,
1984_Hakka_1,"1,984",我們,We,Hakka_1,厓哋,ŋai11ti13,ngai2 di1 ,OK,
1985_Hakka_1,"1,985",咱們,We (including the speakers and listeners only),Hakka_1,吾兜,ŋa13tɛu13,nga1 deu1 ,OK,
1986_Hakka_1,"1,986",你們,You (plural),Hakka_1,你兜,ȵia13tɛu13,ngia1 deu1 ,OK,
1987_Hakka_1,"1,987",他們,They,Hakka_1,佢兜,kia13tɛu13,gia1 deu1 ,OK,
1988_Hakka_1,"1,988",誰,Who,Hakka_1,哪人,la53>55ȵin11,la4 ngin2 ,OK,
1989_Hakka_1,"1,989",別人,Others,Hakka_1,人家,ȵin11ka13,ngin2 ga1 ,OK,
1990_Hakka_1,"1,990",大家,Everyone,Hakka_1,大齊家,tʰai53>55tsʰi11ka13,tai4 ci2 ga1 ,唔肯定,齊？
1991_Hakka_1,"1,991",自己,Self,Hakka_1,自家,tsʰi11ka13,ci2 ga1 ,OK,
1992_Hakka_1,"1,992",我的,My,Hakka_1,吾嘅,ŋa13kɛ53,nga1 ge4 ,OK,
1993_Hakka_1,"1,993",你的,Your,Hakka_1,爾嘅,ȵia13kɛ53,ngia1 ge4 ,OK,
1994_Hakka_1,"1,994",他的,His,Hakka_1,佢嘅,kia13kɛ53,gia1 ge4 ,OK,
1995_Hakka_1,"1,995",我們的,Our,Hakka_1,厓哋嘅,ŋai11ti13kɛ53,ngai2 di1 ge4 ,OK,
1996_Hakka_1,"1,996",咱們的,Our(including the speakers and listeners only),Hakka_1,吾兜嘅,ŋa13tɛu13kɛ53,nga1 deu1 ge4 ,OK,
1997_Hakka_1,"1,997",你們的,Your(plural),Hakka_1,你兜嘅,ȵia13tɛu13kɛ53,ngia1 deu1 ge4 ,OK,
1998_Hakka_1,"1,998",他們的,Their,Hakka_1,佢兜咯,kia13tɛu13kɛ53,gia1 deu1 ge4 ,OK,
1999_Hakka_1,"1,999",誰的,Whose,Hakka_1,哪人嘅,la53>55ȵin11kɛ53,la4 ngin2 ge4 ,OK,
2000_Hakka_1,"2,000",這個,This,Hakka_1,這隻,ȵia31tsak31,ngia3 zak5 ,OK,
2001_Hakka_1,"2,001",那個,That,Hakka_1,該隻,ai53>55tsak31,ai4 zak5 ,OK,
2002_Hakka_1,"2,002",哪個,Which,Hakka_1,哪隻,lai53>55tsak31,lai4 zak5 ,OK,
2003_Hakka_1,"2,003",這些,These,Hakka_1,這兜,ȵia31tɛu13,ngia3 deu1 ,OK,
2004_Hakka_1,"2,004",那些,Those,Hakka_1,該兜,ai53tɛu13,ai4 deu1 ,OK,
2005_Hakka_1,"2,005",哪些,Which (plural),Hakka_1,哪兜,lai53tɛu13,lai4 deu1 ,OK,
2006_Hakka_1,"2,006",一些兒,Some,Hakka_1,一滴仔,jit31tit53tsai31,yit5 dit6 zai3 ,OK,
2007_Hakka_1,"2,007",這裏,Here,Hakka_1,這裏,ȵia31li13,ngia3 li1 ,OK,
2007_Hakka_2,"2,007",這裏,Here,Hakka_2,這定,ȵia31tʰaŋ53,ngia3 tang4 ,OK,
2008_Hakka_1,"2,008",那裏,There,Hakka_1,該裏,ai53li13,ai4 li1 ,OK,
2008_Hakka_2,"2,008",那裏,There,Hakka_2,該定,ai53tʰaŋ53,ai4 tang4 ,OK,
2009_Hakka_1,"2,009",哪裏,Where,Hakka_1,哪裏,lai53li13,lai4 li1 ,OK,
2009_Hakka_2,"2,009",哪裏,Where,Hakka_2,哪定,lai53tʰaŋ53,lai4 tang4 ,OK,
2010_Hakka_1,"2,010",這邊,This side,Hakka_1,這邊,ȵia31piɛn13,ngia3 bien1 ,OK,
2011_Hakka_1,"2,011",那邊,That side,Hakka_1,該邊,ai53piɛn13,ai4 bien1 ,OK,
2012_Hakka_1,"2,012",哪邊,Which side,Hakka_1,哪邊,lai53piɛn13,lai4 bien1 ,OK,
2013_Hakka_1,"2,013",這麼(甜),So (sweet),Hakka_1,恁,an11,an2 ,OK,
2014_Hakka_1,"2,014",那麼(甜),That (sweet),Hakka_1,恁,an53,an4 ,OK,
2015_Hakka_1,"2,015",這樣(做),(Do like ) this,Hakka_1,恁樣做,an11jɔŋ53tsɔ53,an2 yong4 zo4 ,OK,
2016_Hakka_1,"2,016",那樣(做),(Do llike) that,Hakka_1,恁樣做,an53jɔŋ53tsɔ53,an4 yong4 zo4 ,OK,
2017_Hakka_1,"2,017",怎樣(做),How (to do ),Hakka_1,樣邊做,jɔŋ53piɛn13tsɔ53,yong4 bien1 zo4 ,OK,
2018_Hakka_1,"2,018",怎麼(辦),How (can we do ),Hakka_1,樣邊搞,jɔŋ53piɛn13>35kau31,yong4 bien1 gau3 ,OK,
2019_Hakka_1,"2,019",這會兒,Now,Hakka_1,這下,ȵia31ha53,ngia3 ha4 ,OK,
2020_Hakka_1,"2,020",那會兒,At that time,Hakka_1,該下,ai53ha53,ai4 ha4 ,OK,
2021_Hakka_1,"2,021",哪會兒,When,Hakka_1,哪陣,lai53tsʰin53,lai4 cin4 ,OK,
2021_Hakka_2,"2,021",哪會兒,When,Hakka_2,幾時,kit31si11,git5 si2 ,OK,
2022_Hakka_1,"2,022",多久,How long (time),Hakka_1,幾久,kit31kiu31,git5 giu3 ,OK,
2023_Hakka_1,"2,023",多少斤,How many kilos,Hakka_1,幾多斤,kit31tɔ13kin13,git5 do1 gin1 ,OK,
2024_Hakka_1,"2,024",別處,Other places,Hakka_1,第二定,tʰi53ȵi53tʰaŋ53,ti4 ngi4 tang4 ,OK,
2025_Hakka_1,"2,025",別的(東西),Other (things),Hakka_1,第二兜,tʰi53ȵi53tɛu13,ti4 ngi4 deu1 ,OK,
2026_Hakka_1,"2,026",到處,Everywhere,Hakka_1,哪定,lai53taŋ53,lai4 dang4 ,OK,
2027_Hakka_1,"2,027",什麼,What,Hakka_1,乜介,mak31kai53,mak5 gai4 ,OK,
2028_Hakka_1,"2,028",為什麼,Why,Hakka_1,做乜介,tsɔ53>55mak31kai53,zo4 mak5 gai4 ,OK,
2029_Hakka_1,"2,029",…上下,"About, circa",Hakka_1,上下,sɔŋ53ha53,song4 ha4 ,OK,
2030_Hakka_1,"2,030",分(幾分之幾),Fraction,Hakka_1,分,fun53,fun4 ,OK,
2031_Hakka_1,"2,031",剛(到),just now,Hakka_1,正,tsaŋ53,zang4 ,OK,
2032_Hakka_1,"2,032",剛好(合適),Very (suitable),Hakka_1,啱線,ŋam13siɛn53,ngam1 sien4 ,OK,
2033_Hakka_1,"2,033",乍(看很像),At the first glance,Hakka_1,積聲看去,tsik53saŋ13kan53hi53,zik6 sang1 gan4 hi4 ,唔肯定,kon4? gan4?
2034_Hakka_1,"2,034",一向,Always,Hakka_1,一直,jit53tsʰit53,yit6 cit6 ,OK,
2034_Hakka_2,"2,034",一向,Always,Hakka_2,不留,put31liu53,but5 liu4 ,OK,
2035_Hakka_1,"2,035",常常,Usually,Hakka_1,長日,tsʰɔŋ11ȵit31,cong2 ngit5 ,OK,
2036_Hakka_1,"2,036",正在(吃飯),In the course of (eating),Hakka_1,食等,sit53tɛn31,sit6 den3 ,OK,
2037_Hakka_1,"2,037",趕快(走),Hurry up,Hakka_1,快滴,kʰai53tit53,kai4 dit6 ,OK,
2038_Hakka_1,"2,038",(別)老是(說),Always,Hakka_1,緊,kin31,gin3 ,OK,
2039_Hakka_1,"2,039",馬上(就到),Right now,Hakka_1,黏腳,ȵiam11kiɔk31,ngiam2 giok5 ,OK,
2040_Hakka_1,"2,040",一下子(找不著),At a draught,Hakka_1,一下子,jit31ha53>55tsu31,yit5 ha4 zu3 ,OK,
2041_Hakka_1,"2,041",很(好),Very (good),Hakka_1,幾,kit31,git5 ,OK,
2042_Hakka_1,"2,042",最,Most,Hakka_1,最,tsui53,zui4 ,OK,
2043_Hakka_1,"2,043",太(小了),Too (small),Hakka_1,忒過,tʰɛt31kɔ53,tet5 go4 ,OK,
2044_Hakka_1,"2,044",特別(鹹),"Especially, extremely",Hakka_1,特別,tʰɛt53pʰiɛt53,tet6 piet6 ,OK,
2045_Hakka_1,"2,045",有點兒(累),A little,Hakka_1,有滴仔,jiu13tit53>55tsai31,yiu1 dit6 zai3 ,OK,
2046_Hakka_1,"2,046",(大家)都(會),All (adv.),Hakka_1,都,tu13,du1 ,OK,
2047_Hakka_1,"2,047",一共,In total,Hakka_1,共總,jit31ha53,yit5 ha4 ,有問題,一下 character =/= IPA & ROM
2048_Hakka_1,"2,048",幸虧(沒去),Fortunately,Hakka_1,好彩,hau31tsʰɔi31,hau3 coi3 ,OK,
2049_Hakka_1,"2,049",特地(趕來),Specially,Hakka_1,直登,tsɔn13>35mun11,zon1 mun2 ,有問題,2049_1/2 撈亂
2049_Hakka_2,"2,049",特地(趕來),Specially,Hakka_2,專門,tsik53taŋ13,zik6 dang1 ,有問題,2049_1/2 撈亂
2050_Hakka_1,"2,050",反正,Anyhow,Hakka_1,總都,tsuŋ31tu13,zung3 du1 ,OK,
2051_Hakka_1,"2,051",光(吃菜不吃飯),Only (eating vegetables ),Hakka_1,淨,tsʰiaŋ53,ciang4 ,OK,
2052_Hakka_1,"2,052",只(剩下一點兒),Just (a little left),Hakka_1,正,tsaŋ53,zang4 ,OK,
2053_Hakka_1,"2,053",偏(不去),With intention (not to go),Hakka_1,就係,tsʰiu53hɛ53,ciu4 he4 ,OK,
2054_Hakka_1,"2,054",恐怕(來不了),Be afraid (that I cannot come),Hakka_1,惶,kʰɔŋ11,kong2 ,OK,
2055_Hakka_1,"2,055",一塊兒(去),(go) together,Hakka_1,一下,jit31ha53,yit5 ha4 ,OK,
2056_Hakka_1,"2,056",故意,Intently,Hakka_1,直登,tsʰit53taŋ13,cit6 dang1 ,OK,
2057_Hakka_1,"2,057",一定(要來),Must,Hakka_1,一定,ŋaŋ53hɛ53,ngang4 he4 ,有問題,硬係 character =/= IPA & ROM
2058_Hakka_1,"2,058",白(幹),(do something) in vain,Hakka_1,白,pʰak53,pak6 ,OK,
2059_Hakka_1,"2,059",不(去),not (go ),Hakka_1,唔,m̩13,m1 ,OK,
2060_Hakka_1,"2,060",不是,No,Hakka_1,唔係,m̩13hɛ53,m1 he4 ,OK,
2061_Hakka_1,"2,061",沒(去),Did not (go),Hakka_1,冇,mau11,mau2 ,OK,
2062_Hakka_1,"2,062",沒有(錢),No (money),Hakka_1,冇,mau11,mau2 ,OK,
2063_Hakka_1,"2,063",不必(去),No need to (go),Hakka_1,唔使,m̩13>35su31,m1 su3 ,OK,
2064_Hakka_1,"2,064",別(去),Don’t (go),Hakka_1,唔好,m̩13>35hau31,m1 hau3 ,OK,
2065_Hakka_1,"2,065",還(沒來),Still not yet (come),Hakka_1,還,han11,han2 ,OK,
2066_Hakka_1,"2,066",突然(不見了),Suddenly,Hakka_1,陣時間,tsʰin53>55si11kan13,cin4 si2 gan1 ,OK,
2067_Hakka_1,"2,067",得(去),Have to (go),Hakka_1,愛,ɔi53,oi4 ,OK,
2068_Hakka_1,"2,068",拼命(跑),Desperately,Hakka_1,搏命,pɔk31miaŋ53,bok5 miang4 ,OK,
2069_Hakka_1,"2,069",更(起勁),Much more,Hakka_1,還過,han11kɔ53,han2 go4 ,OK,
2070_Hakka_1,"2,070",大約(二十個),About,Hakka_1,大莫約,tʰai53>55mɔk31jɔk31,tai4 mok5 yok5 ,OK,
2071_Hakka_1,"2,071",幾乎(沒命),Almost (lose one’s life),Hakka_1,爭嘀仔,tsʰaŋ13tit53tsai31,cang1 dit6 zai3 ,OK,
2072_Hakka_1,"2,072",索性(不去),Simply(do not go),Hakka_1,乾脆,kɔn13tsʰui53,gon1 cui4 ,OK,
2072_Hakka_2,"2,072",索性(不去),Simply(do not go),Hakka_2,直情,tsit53tsʰin11,zit6 cin2 ,OK,
2073_Hakka_1,"2,073",快(到了),Soon,Hakka_1,就,tsʰiu53,ciu4 ,OK,
2074_Hakka_1,"2,074",預先(講好了,in advance (agree on something),Hakka_1,加先,ka13siɛn13,ga1 sien1 ,OK,
2075_Hakka_1,"2,075",仍然(那樣),All the same,Hakka_1,還係,han11hɛ53,han2 he4 ,OK,
2076_Hakka_1,"2,076",好像(見過),Seem (to meet before),Hakka_1,好像,hau31tsʰiɔŋ53,hau3 ciong4 ,OK,
2077_Hakka_1,"2,077",跟著(就走了),Then (he left),Hakka_1,黏尾,ȵiam11mui13,ngiam2 mui1 ,OK,
2078_Hakka_1,"2,078",(氣)都(氣死了),Even (killed by his bad manner),Hakka_1,都,tu13,du1 ,OK,
2079_Hakka_1,"2,079",偏偏(是他),Happens to be (him),Hakka_1,偏偏,piɛn13piɛn13,bien1 bien1 ,OK,
2080_Hakka_1,"2,080",已經(來了),Already,Hakka_1,來嗨里,lɔi11hɔi13ti13,loi2 hoi1 di1 ,唔肯定,里？
2081_Hakka_1,"2,081",稍微(高了些),A bit (tall),Hakka_1,稍為,sau31vui11,sau3 vui2 ,OK,
2082_Hakka_1,"2,082",多(漂亮),How (beautiful),Hakka_1,幾,kit31,git5 ,OK,
2083_Hakka_1,"2,083",臨時(弄),Temporarily,Hakka_1,臨時,lin11si11,lin2 si2 ,OK,
2084_Hakka_1,"2,084",的確(不知道),Indeed,Hakka_1,真係,tsin13hɛ53,zin1 he4 ,OK,
2085_Hakka_1,"2,085",(吃了飯)再說,Discuss later,Hakka_1,正講,tsaŋ11kɔŋ31,zang2 gong3 ,OK,
2086_Hakka_1,"2,086",(太陽)和(月亮),And (sun and moon),Hakka_1,撈,lau13,lau1 ,OK,
2087_Hakka_1,"2,087",(我)跟(他都去),(He) and (I),Hakka_1,撈,lau13,lau1 ,OK,
2088_Hakka_1,"2,088",或者(你去),Or,Hakka_1,或者,fɛt53tsa31,fet6 za3 ,OK,
2089_Hakka_1,"2,089",只要,As long as,Hakka_1,只要,tsik31jau53,zik5 yau4 ,OK,
2090_Hakka_1,"2,090",只有,Nothing but,Hakka_1,只有,tsik31jiu13,zik5 yiu1 ,OK,
2091_Hakka_1,"2,091",(借)給(我),(lent it ) to (me),Hakka_1,分,pin13,bin1 ,OK,
2092_Hakka_1,"2,092",和(你不同),(not the same)as (you),Hakka_1,撈,lau13,lau1 ,OK,
2093_Hakka_1,"2,093",被(他吃了),(eaten up ) by (him),Hakka_1,分,pin13,bin1 ,OK,
2094_Hakka_1,"2,094",把(門關上),Equivalent of “ba” in Mandarin,Hakka_1,將,tsiɔŋ13,ziong1 ,OK,
2095_Hakka_1,"2,095",(放)在(哪裏),At (some places),Hakka_1,在,tsʰɔi13,coi1 ,OK,
2096_Hakka_1,"2,096",從(明天起),From (time),Hakka_1,由,jiu11,yiu2 ,OK,
2097_Hakka_1,"2,097",打(哪兒來),From (place),Hakka_1,適,tsak31,zak5 ,OK,
2098_Hakka_1,"2,098",照(這樣做),(do)like(this),Hakka_1,照,tsau53,zau4 ,OK,
2099_Hakka_1,"2,099",沿著(河邊走),(walk)along(the river),Hakka_1,沿,jɛn11,yen2 ,OK,
2100_Hakka_1,"2,100",替(他看門),(watch door)for (him),Hakka_1,幫,pɔŋ13,bong1 ,OK,
2100_Hakka_2,"2,100",替(他看門),(watch door)for (him),Hakka_2,撈,lau13,lau1 ,OK,
2101_Hakka_1,"2,101",向(他借錢),(borrow money) from (him),Hakka_1,向,hiɔŋ53,hiong4 ,OK,
2102_Hakka_1,"2,102",向(前走),Towards,Hakka_1,向,hiɔŋ53,hiong4 ,OK,
2103_Hakka_1,"2,103",從小,From a young age,Hakka_1,從細,tsʰuŋ11sɛ53,cung2 se4 ,OK,
2104_Hakka_1,"2,104",在(家裏吃),At (home),Hakka_1,在,tsʰɔi13,coi1 ,OK,
2105_Hakka_1,"2,105",除(他之外),Except (him),Hakka_1,除嗨,tsʰu11hɔi13,cu2 hoi1 ,OK,
2106_Hakka_1,"2,106",讓(他去),Let (him go),Hakka_1,等,tɛn31,den3 ,OK,
2107_Hakka_1,"2,107",用(鋼筆寫),(write)by (pen),Hakka_1,用,juŋ53,yung4 ,OK,
2108_Hakka_1,"2,108",到(今天止),Until (today),Hakka_1,到,tau53,dau4 ,OK,
2109_Hakka_1,"2,109",比(他高),(Taller) than,Hakka_1,比,pi31,bi3 ,OK,
2110_Hakka_1,"2,110",*餓死了 (程度誇張),Very hungry,Hakka_1,餓死咯,ŋɔ53>55si31lɔ31,ngo4 si3 lo3 ,OK,
2111_Hakka_1,"2,111",餓死了 (結果),Be dead of starvation,Hakka_1,餓死嗨,ŋɔ53>55si31hɔi13,ngo4 si3 hoi1 ,OK,
2112_Hakka_1,"2,112",凍死了(程度誇張),Very cold,Hakka_1,冷死咯,laŋ13>35si31lɔ31,lang1 si3 lo3 ,OK,
2113_Hakka_1,"2,113",凍死了 (結果),Be dead of cold,Hakka_1,冷死嗨,laŋ13>35si31hɔi13,lang1 si3 hoi1 ,OK,
2114_Hakka_1,"2,114",累死了(程度誇張),Very tired,Hakka_1,攰死咯,kʰiɔi53>55si31lɔ31,kioi4 si3 lo3 ,OK,
2115_Hakka_1,"2,115",累死了 (結果),Be dead of tireness,Hakka_1,攰死嗨,kʰiɔi53>55si31hɔi13,kioi4 si3 hoi1 ,OK,
2116_Hakka_1,"2,116",(擔子太重) 壓死了(程度誇張),Too heavy,Hakka_1,磧死咯,tsak31si31lɔ31,zak5 si3 lo3 ,OK,
2117_Hakka_1,"2,117",壓死了 (結果),Die of heavy stress,Hakka_1,磧死嗨,tsak31si3hɔi13,zak5 si3hoi1 ,OK,
2118_Hakka_1,"2,118",(蚊子太多)叮死了,Too many mosquitos biting!,Hakka_1,叼死咯,tiu13>35si31lɔ31,diu1 si3 lo3 ,OK,
2119_Hakka_1,"2,119",叮死了,Be dead of biting,Hakka_1,叼死嗨,tiu13>35si3hɔi13,diu1 si3hoi1 ,OK,
2120_Hakka_1,"2,120",高興死了 (程度誇張),So happy,Hakka_1,興死咯,hin31si31lɔ31,hin3 si3 lo3 ,OK,
2121_Hakka_1,"2,121",找遍了,Searched everywhere,Hakka_1,尋交轉,tsʰim11kau35tsʰɔn31,cim2 gau35con3 ,OK,
2122_Hakka_1,"2,122",(已經)說好,(already) agreed on (something,Hakka_1,講好嗨里,kɔŋ31hau31hɔi13ti13,gong3 hau3 hoi1 di1 ,OK,
2123_Hakka_1,"2,123",(功課)做完了,(homework is) done,Hakka_1,做秋嗨,tsɔ53tsʰiu13hɔi13,zo4 ciu1 hoi1 ,OK,
2124_Hakka_1,"2,124",(手錶)不見了,Can’t find (the watch),Hakka_1,唔見嗨,m̩13kiɛn53hɔi13,m1 gien4 hoi1 ,OK,
2125_Hakka_1,"2,125",(辣椒)太辣了,(the pepper is) too hot,Hakka_1,辣過頭咯,lat53kɔ53tʰɛu13>35lɔ31,lat6 go4 teu1 lo3 ,OK,
2126_Hakka_1,"2,126",(雨傘)壞了,(the umbrella) is broken,Hakka_1,爛嗨,lan53hɔi13,lan4 hoi1 ,OK,
2127_Hakka_1,"2,127",看不見,Cannot see,Hakka_1,看唔倒,kʰɔn53m̩13>35tau31,kon4 m1 dau3 ,OK,
2128_Hakka_1,"2,128",進不去,Cannot go inside,Hakka_1,番唔到去,fan13m̩13>35tau31hi53,fan1 m1 dau3 hi4 ,OK,
2129_Hakka_1,"2,129",出不來,Cannot come outside,Hakka_1,出唔到來,tsʰut31m̩13>35tau31lɔi11,cut5 m1 dau3 loi2 ,OK,
2130_Hakka_1,"2,130",裝不下,Cannot squeeze things into (a bag),Hakka_1,裝唔落,tsɔŋ13m̩13lɔk53,zong1 m1 lok6 ,OK,
2131_Hakka_1,"2,131",頭不痛,The head aches no more,Hakka_1,頭那唔痛,tʰɛu11la13m̩13tʰuŋ53,teu2 la1 m1 tung4 ,OK,
2132_Hakka_1,"2,132",給他猜著了,Be anticipated by him,Hakka_1,分佢估中嗨,pin13>35ki11ku31tsuŋ53hɔi13,bin1 gi2 gu3 zung4 hoi1 ,OK,
2133_Hakka_1,"2,133",打不過他,Cannot defeat him,Hakka_1,打佢唔嬴,ta31ki13m̩13>35jaŋ11,da3 gi1 m1 yang2 ,唔肯定,ki13?
2134_Hakka_1,"2,134",打得過他,Can defeat him,Hakka_1,打得佢贏,ta31tɛt31ki11jaŋ11,da3 det5 gi2 yang2 ,OK,
2135_Hakka_1,"2,135",喘不過氣,Cannot breathe,Hakka_1,敨唔倒氣,tʰɛu31m̩13>35tau31hi53,teu3 m1 dau3 hi4 ,OK,
2136_Hakka_1,"2,136",騙不了我,(you)Cannot cheat me,Hakka_1,撮唔倒厓,tsʰɔt31m̩13>35tau31ŋai11,cot5 m1 dau3 ngai2 ,OK,
2137_Hakka_1,"2,137",(我)叫不動他,(I ) cannot ask him to help,Hakka_1,喊唔動佢,ham53m̩13tuŋ13>35ki11,ham4 m1 dung1 gi2 ,OK,
2138_Hakka_1,"2,138",(這孩子很)討人喜歡,(this child) is beloved,Hakka_1,得人惜,tɛt31ȵin11siak31,det5 ngin2 siak5 ,OK,
2139_Hakka_1,"2,139",討人嫌,Dislikable,Hakka_1,得人惱,tɛt31ȵin11lau13,det5 ngin2 lau1 ,OK,
2140_Hakka_1,"2,140",回來(由此出發再返回),Come back,Hakka_1,轉來,tsɔn31lɔi11,zon3 loi2 ,OK,
2141_Hakka_1,"2,141",回去(由彼地到此再回去),Go back,Hakka_1,轉去,tsɔn31hi53,zon3 hi4 ,OK,
2142_Hakka_1,"2,142",慢慢兒走,Watch your steps,Hakka_1,慢慢行,man53man53>55haŋ11,man4 man4 hang2 ,OK,
2143_Hakka_1,"2,143",讓我看看,Let me see,Hakka_1,分厓看下,pin13>35ŋai11kʰɔn53ha53,bin1 ngai2 kon4 ha4 ,OK,
